area,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,price,city_Islamabad,city_Karachi,city_Lahore,city_Peshawar,city_Rawalpindi,location,location_type_High,location_type_Low,location_type_Medium
500,0,1,0,0,0,1,1,1,8.9,0,1,0,0,0,DHA City - Sector 9,0,1,0
500,0,1,0,0,0,0,1,1,13.5,0,1,0,0,0,DHA City Karachi,0,1,0
500,0,0,0,0,0,0,1,1,49.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,69,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,0,1,0,1,0,16,0,1,0,0,0,Bahria Town Karachi,0,1,0
500,0,1,0,0,1,0,0,0,11,0,1,0,0,0,DHA City - Sector 7,0,1,0
500,0,1,0,0,1,1,1,1,17.6,0,1,0,0,0,Murad Memon Goth,0,1,0
500,0,1,0,0,1,0,1,0,14,0,1,0,0,0,Bahria Town Karachi,0,1,0
500,0,1,0,1,0,0,0,0,80,0,1,0,0,0,North Nazimabad,0,0,1
500,0,1,0,1,0,0,0,1,7.5,0,1,0,0,0,Gadap Town,0,1,0
500,0,1,0,0,0,1,0,1,8.8,0,1,0,0,0,DHA City - Sector 6,0,1,0
500,0,1,0,1,0,0,1,0,8.4,0,1,0,0,0,DHA City - Sector 15,0,1,0
500,0,1,0,1,0,0,1,1,8,0,1,0,0,0,DHA City - Sector 16,0,1,0
500,0,1,0,1,0,1,0,0,8.9,0,1,0,0,0,DHA City - Sector 11,0,1,0
500,0,1,0,1,0,0,0,0,73.5,0,1,0,0,0,North Nazimabad,0,0,1
500,0,1,0,1,0,1,0,1,8,0,1,0,0,0,Gulshan-e-Hadeed,0,1,0
500,0,1,0,0,1,0,1,0,10.5,0,1,0,0,0,Bahria Town Karachi,0,1,0
500,0,1,0,1,0,1,1,0,40,0,1,0,0,0,DHA Phase 8,0,0,1
500,0,0,0,0,0,0,1,1,72.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,1,0,1,1,1,4.3,0,1,0,0,0,ASF Housing Scheme,0,1,0
500,0,0,0,0,0,0,1,1,90,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,56,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,57.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,42.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,51,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,37,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,0,1,0,0,1,12,0,1,0,0,0,DHA City - Sector 3,0,1,0
500,0,1,0,0,0,0,1,1,9,0,1,0,0,0,DHA City Karachi,0,1,0
500,0,1,0,1,0,0,1,0,5.7,0,1,0,0,0,DHA City - Sector 15,0,1,0
500,0,1,0,0,1,1,0,0,6.5,0,1,0,0,0,Bahria Sports City,0,1,0
500,0,1,0,0,1,1,0,0,9,0,1,0,0,0,Bahria Sports City,0,1,0
500,0,1,0,0,1,0,0,1,16.8,0,1,0,0,0,DHA City - Sector 3,0,1,0
500,0,0,0,0,0,0,1,1,75,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,45.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,0,1,0,1,0,6.7,0,1,0,0,0,Bahria Town Karachi,0,1,0
500,0,1,0,1,1,0,0,0,8.8,0,1,0,0,0,DHA City - Sector 12,0,1,0
500,0,1,0,1,0,0,1,1,7.8,0,1,0,0,0,DHA City - Sector 16,0,1,0
500,0,1,0,0,1,0,0,0,10.5,0,1,0,0,0,DHA City - Sector 7,0,1,0
500,0,1,0,0,1,0,1,0,14.5,0,1,0,0,0,Bahria Town Karachi,0,1,0
500,0,0,0,0,0,0,1,1,60,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,39.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,0,1,0,0,0,8.5,0,1,0,0,0,DHA City - Sector 7,0,1,0
500,0,1,0,0,0,1,0,0,9.2,0,1,0,0,0,DHA City - Sector 5,0,1,0
500,0,1,0,0,0,1,0,0,7.5,0,1,0,0,0,DHA City - Sector 5,0,1,0
500,0,0,0,0,0,0,1,1,37.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,0,1,0,0,1,11.5,0,1,0,0,0,DHA City - Sector 3,0,1,0
500,0,1,0,0,1,0,1,0,3.6,0,1,0,0,0,Bahria Town Karachi,0,1,0
500,0,0,0,0,0,0,1,1,62.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,52.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,1,0,1,1,0,62.5,0,1,0,0,0,DHA Phase 8,0,0,1
500,0,0,0,0,0,0,1,1,45,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,50,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,65,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,82.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,80,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,1,1,0,0,0,18.2,0,1,0,0,0,DHA City - Sector 12,0,1,0
500,0,1,0,0,1,0,1,1,9,0,1,0,0,0,Bahria Paradise,0,1,0
500,0,1,0,0,0,1,0,1,9.1,0,1,0,0,0,DHA City - Sector 6,0,1,0
500,0,1,0,1,0,0,1,1,7.5,0,1,0,0,0,DHA City - Sector 16,0,1,0
500,0,1,0,1,0,0,1,0,7,0,1,0,0,0,DHA City - Sector 15,0,1,0
500,0,1,0,0,1,0,1,1,9.5,0,1,0,0,0,Bahria Paradise,0,1,0
500,0,1,0,0,1,0,1,0,4.8,0,1,0,0,0,Bahria Town Karachi,0,1,0
500,0,1,0,0,1,0,1,0,9.2,0,1,0,0,0,Bahria Town Karachi,0,1,0
500,0,0,0,0,0,0,1,1,63,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,94.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,88.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,44.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,71,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,43,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,67.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,87.6,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,74,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,1,0,1,1,0,48,0,1,0,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,0,1,1,0,70,0,1,0,0,0,DHA Phase 8,0,0,1
500,0,1,0,0,0,0,1,1,51,0,1,0,0,0,DHA City Karachi,0,0,1
500,0,1,0,1,0,0,1,0,6.7,0,1,0,0,0,DHA City - Sector 15,0,1,0
500,0,1,0,0,0,1,0,1,9.3,0,1,0,0,0,DHA City - Sector 6,0,1,0
500,0,1,0,0,1,0,0,1,14.5,0,1,0,0,0,DHA City - Sector 3,0,1,0
500,0,0,0,0,0,0,1,1,49,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,58.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,1,0,1,1,0,48.5,0,1,0,0,0,DHA Phase 8,0,0,1
500,0,0,0,0,0,0,1,1,73.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,0,0,0,0,0,1,1,77.5,0,1,0,0,0,DHA Defence,0,0,1
500,0,1,0,1,0,1,1,0,72.5,0,1,0,0,0,DHA Phase 8,0,0,1
500,0,1,0,0,0,0,1,1,9.5,0,1,0,0,0,DHA City Karachi,0,1,0
500,0,1,0,0,1,0,0,0,8.9,0,1,0,0,0,DHA City - Sector 7,0,1,0
500,0,1,0,1,1,0,0,0,7.1,0,1,0,0,0,DHA City - Sector 12,0,1,0
500,0,1,0,1,1,0,0,1,21,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,0,0,1,20,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,0,0,1,24.5,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,1,0,0,15.5,0,0,1,0,0,AWT Phase 2,0,1,0
500,0,1,0,1,1,1,1,0,49,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,1,1,0,67.5,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,1,1,1,35.5,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,1,1,1,1,29.5,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,1,0,0,0,0,0,5.5,0,0,1,0,0,LDA Road,0,1,0
500,0,1,1,0,0,0,0,0,6,0,0,1,0,0,LDA Road,0,1,0
500,0,1,0,1,1,0,0,1,19.5,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,0,1,1,0,45.5,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,1,0,0,0,0,1,19.5,0,0,1,0,0,Bahria Orchard Phase 4,0,1,0
500,0,0,0,0,0,0,1,1,25.8,0,0,1,0,0,DHA Defence,0,1,0
500,0,1,0,1,1,1,1,1,45,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,1,0,0,1,1,1,16,0,0,1,0,0,LDA Avenue,0,1,0
500,0,1,1,0,0,1,1,1,19.5,0,0,1,0,0,LDA Avenue,0,1,0
500,0,1,1,0,0,1,1,1,14.5,0,0,1,0,0,LDA Avenue,0,1,0
500,0,1,0,1,1,0,0,1,17.5,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,0,0,1,18.5,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,1,0,1,0,0,0,15,0,0,1,0,0,AWT Army Welfare Trust,0,1,0
500,0,1,0,1,1,0,1,1,28,0,0,1,0,0,Lake City,0,0,1
500,0,1,0,1,1,1,1,1,37,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,1,1,1,1,25.5,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,0,1,1,1,1,1,24.5,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,0,1,1,0,0,1,26.5,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,0,0,1,23.5,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,0,0,1,19,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,0,0,0,0,0,1,1,28.5,0,0,1,0,0,DHA Defence,0,0,1
500,0,1,0,1,1,1,1,1,25,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,0,1,1,0,1,1,26,0,0,1,0,0,Lake City,0,1,0
500,0,1,0,1,1,1,1,1,27,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,0,1,1,1,1,1,23.5,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,1,0,1,1,1,1,17.5,0,0,1,0,0,IEP Engineers Town - Sector A,0,1,0
500,0,1,1,0,1,1,1,1,16,0,0,1,0,0,IEP Engineers Town - Sector A,0,1,0
500,0,1,0,1,1,1,1,1,33.5,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,0,1,1,0,43,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,0,0,0,1,0,26,0,0,1,0,0,Fazaia Housing Scheme,0,1,0
500,0,1,1,0,1,0,0,0,19,0,0,1,0,0,AWT Army Welfare Trust,0,1,0
500,0,1,0,1,1,1,0,0,17.8,0,0,1,0,0,AWT Phase 2,0,1,0
500,0,1,0,1,1,1,0,0,14,0,0,1,0,0,AWT Phase 2,0,1,0
500,0,1,0,1,1,1,0,0,16.5,0,0,1,0,0,AWT Phase 2,0,1,0
500,0,1,0,1,1,1,1,1,21.5,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,0,0,0,0,0,1,1,19.5,0,0,1,0,0,DHA Defence,0,1,0
500,0,1,1,1,0,1,0,1,35,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
500,0,1,0,1,0,1,1,0,34,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,1,1,1,0,44,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,0,1,1,0,35,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,1,1,0,0,14.8,0,0,1,0,0,AWT Phase 2,0,1,0
500,0,1,0,1,1,1,0,0,13.8,0,0,1,0,0,AWT Phase 2,0,1,0
500,0,1,0,1,1,1,0,0,12.7,0,0,1,0,0,AWT Phase 2,0,1,0
500,0,1,0,1,1,0,0,1,21.6,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,0,0,1,22.5,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,1,0,0,1,1,1,21.5,0,0,1,0,0,LDA Avenue,0,1,0
500,0,1,0,0,0,0,1,0,28.5,0,0,1,0,0,Fazaia Housing Scheme,0,0,1
500,0,1,1,1,1,0,0,1,7.3,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,1,0,1,1,1,1,22,0,0,1,0,0,IEP Engineers Town - Sector A,0,1,0
500,0,1,0,0,0,0,1,0,31.5,0,0,1,0,0,Fazaia Housing Scheme,0,0,1
500,0,1,1,1,0,1,0,1,36,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
500,0,1,0,1,1,0,1,1,31.5,0,0,1,0,0,Lake City,0,0,1
500,0,1,0,1,1,0,1,1,32.5,0,0,1,0,0,Lake City,0,0,1
500,0,1,1,1,0,1,0,1,32.5,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
500,0,1,1,1,1,1,1,0,33.5,0,0,1,0,0,DHA 11 Rahbar Phase 1,0,0,1
500,0,1,0,1,1,1,1,0,55,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,1,1,1,31,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,1,0,1,0,1,0,18.5,0,0,1,0,0,Khayaban-e-Amin,0,1,0
500,0,1,0,1,1,1,1,1,22,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,0,1,1,1,1,1,21.2,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,0,1,1,1,1,1,34,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,1,1,1,1,30.5,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,0,1,0,0,1,1,1,18.5,0,0,1,0,0,Bahria Town,0,1,0
500,0,1,0,1,1,1,1,1,24,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,0,1,1,1,1,0,52.5,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,1,1,0,65,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,1,1,0,61,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,0,1,1,0,33,0,0,1,0,0,DHA Phase 8,0,0,1
500,1,0,0,0,0,0,1,0,41,0,0,1,0,0,Sui Gas Society Phase 1,0,0,1
500,0,1,0,1,0,1,1,0,41,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,1,1,1,1,26,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,1,1,1,0,0,1,10,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,0,1,0,1,1,0,18.5,0,0,1,0,0,DHA Phase 8,0,1,0
500,1,0,0,0,0,1,1,0,32,0,0,1,0,0,DHA Phase 5,0,0,1
500,0,1,1,1,1,1,0,0,8.5,0,0,1,0,0,Cantt,0,1,0
500,0,1,1,0,0,1,1,1,15.5,0,0,1,0,0,LDA Avenue,0,1,0
500,0,1,0,1,1,1,1,0,43.5,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,0,1,1,0,45,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,0,1,1,0,51.5,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,1,1,0,0,19.5,0,0,1,0,0,AWT Phase 2,0,1,0
500,0,1,0,1,1,1,0,0,21.5,0,0,1,0,0,AWT Phase 2,0,1,0
500,0,1,0,1,1,1,1,1,40,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,0,0,1,1,1,0,0,32,0,0,1,0,0,Park View City,0,0,1
500,0,1,1,1,1,0,1,1,45,0,0,1,0,0,EME Society,0,0,1
500,1,0,0,0,1,0,1,0,30,0,0,1,0,0,Eden City,0,0,1
500,1,0,0,0,1,1,0,0,33.5,0,0,1,0,0,NFC 1,0,0,1
500,0,1,0,1,1,1,1,1,90,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,1,1,1,1,32.5,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,1,1,1,1,1,0,38.5,0,0,1,0,0,DHA 11 Rahbar Phase 1,0,0,1
500,0,1,0,0,0,0,1,0,30,0,0,1,0,0,Fazaia Housing Scheme,0,0,1
500,0,1,0,1,1,1,1,0,32.5,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,0,0,1,22,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,1,1,1,36,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,0,0,0,0,0,1,1,67,0,0,1,0,0,DHA Defence,0,0,1
500,1,0,0,0,1,1,1,1,6.5,0,0,1,0,0,LDA City Phase 1,0,1,0
500,0,0,0,0,0,0,1,1,40,0,0,1,0,0,DHA Defence,0,0,1
500,0,1,1,1,1,0,0,1,13,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,1,1,1,0,0,1,11.5,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,0,1,1,1,1,0,45,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,1,1,0,62.5,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,0,1,1,0,42.5,0,0,1,0,0,DHA Phase 8,0,0,1
500,1,0,0,1,0,0,0,0,16.5,0,0,1,0,0,AWT Phase 1,0,1,0
500,0,1,0,1,0,1,1,0,43.5,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,1,0,1,1,30.5,0,0,1,0,0,Lake City,0,0,1
500,0,1,0,1,1,1,1,1,19,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,0,1,1,1,1,1,36.8,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,0,1,1,0,20,0,0,1,0,0,DHA Phase 8,0,1,0
500,0,1,0,1,1,1,1,1,32,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,1,1,1,1,28.5,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,1,0,0,1,30.2,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
500,0,1,0,1,1,0,0,1,23,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,1,1,1,19.5,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,0,1,1,1,1,1,30,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,1,0,0,1,1,1,15.2,0,0,1,0,0,LDA Avenue,0,1,0
500,1,0,0,1,0,0,1,0,14,0,0,1,0,0,IEP Engineers Town,0,1,0
500,0,0,0,0,0,0,1,1,34.5,0,0,1,0,0,DHA Defence,0,0,1
500,0,1,0,1,0,1,1,0,55,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,1,1,1,1,31.5,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,1,1,1,0,60,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,0,0,0,0,0,1,1,16.5,0,0,1,0,0,DHA Defence,0,1,0
500,0,1,0,1,1,1,1,0,31.5,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,0,0,1,17,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,0,1,1,29,0,0,1,0,0,Lake City,0,0,1
500,0,1,1,0,1,1,1,1,20.8,0,0,1,0,0,IEP Engineers Town - Sector A,0,1,0
500,0,1,1,0,1,1,1,1,15.5,0,0,1,0,0,IEP Engineers Town - Sector A,0,1,0
500,1,0,0,1,1,0,0,1,21,0,0,1,0,0,Nespak Scheme Phase 3,0,1,0
500,1,0,0,1,1,0,1,0,21.5,0,0,1,0,0,Nasheman-e-Iqbal,0,1,0
500,1,0,0,1,1,0,0,0,12.8,0,0,1,0,0,TIP Housing Society,0,1,0
500,1,0,0,1,1,1,0,0,44,0,0,1,0,0,Bahria Town - Sector C,0,0,1
500,1,0,0,1,1,1,0,1,45,0,0,1,0,0,Valencia Housing Society,0,0,1
500,0,1,1,1,0,0,1,1,42.5,0,0,1,0,0,Paragon City,0,0,1
500,0,1,0,1,1,0,1,0,16,0,0,1,0,0,Central Park Housing Scheme,0,1,0
500,1,0,0,1,1,0,1,0,20.5,0,0,1,0,0,Nasheman-e-Iqbal,0,1,0
500,0,1,0,1,1,0,0,1,29,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
500,0,1,0,1,1,1,1,1,34.5,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,1,1,1,0,62,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,1,1,0,42,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,0,0,1,15,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,1,1,1,33.8,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,0,1,1,0,0,1,27,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,0,0,1,21.5,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,1,1,1,1,0,0,8,0,0,1,0,0,Cantt,0,1,0
500,0,1,0,1,0,1,1,0,49,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,1,1,1,0,32,0,0,1,0,0,DHA Phase 6,0,0,1
500,0,1,0,1,1,0,0,1,29.8,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
500,0,1,0,0,0,0,1,0,32.5,0,0,1,0,0,Fazaia Housing Scheme,0,0,1
500,0,1,0,1,1,0,0,1,31.5,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
500,0,1,1,0,1,0,0,0,16.5,0,0,1,0,0,AWT Army Welfare Trust,0,1,0
500,0,1,0,1,1,1,1,1,37.5,0,0,1,0,0,DHA Phase 7,0,0,1
500,1,0,0,1,0,1,1,0,32.5,0,0,1,0,0,GT Road,0,0,1
500,0,1,0,1,0,1,1,0,38.5,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,0,1,1,0,54,0,0,1,0,0,DHA Phase 8,0,0,1
500,1,0,0,1,0,0,0,0,18.5,0,0,1,0,0,AWT Phase 1,0,1,0
500,0,1,0,1,1,0,0,1,24,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,0,1,1,0,0,1,21.2,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,1,0,1,0,1,0,8.5,0,0,1,0,0,Khayaban-e-Amin,0,1,0
500,0,1,1,0,1,0,1,0,11,0,0,1,0,0,Khayaban-e-Amin,0,1,0
500,0,1,0,1,0,1,1,0,44.2,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,0,1,1,0,62.5,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,1,1,1,1,22.5,0,0,1,0,0,DHA Phase 7,0,1,0
500,0,1,0,1,1,1,1,1,38,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,1,1,1,0,0,1,9.5,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,1,1,1,0,0,1,10.5,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,0,1,1,1,0,0,14.5,0,0,1,0,0,AWT Phase 2,0,1,0
500,0,1,1,1,1,0,0,1,11,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,1,1,1,0,0,1,12.8,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,1,1,1,0,0,1,9,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,0,1,0,1,1,0,21.5,0,0,1,0,0,DHA Phase 8,0,1,0
500,0,1,0,1,1,0,0,1,30,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
500,0,1,0,1,1,1,1,1,33,0,0,1,0,0,DHA Phase 7,0,0,1
500,0,1,1,1,1,0,0,1,8,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,1,1,1,0,0,1,7.6,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,1,1,1,0,0,1,8.2,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,1,1,1,0,0,1,7.8,0,0,1,0,0,Chinar Bagh,0,1,0
500,0,1,0,1,0,1,1,0,41.5,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,0,1,1,0,36,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,0,1,1,0,52.5,0,0,1,0,0,DHA Phase 8,0,0,1
500,0,1,0,1,1,0,0,1,15.2,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
500,0,1,1,1,0,1,0,1,31.5,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
500,0,1,1,1,0,1,0,1,32,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
500,0,1,1,1,0,1,0,1,31,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
500,0,1,1,1,0,1,0,1,30,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
500,0,1,1,1,0,1,0,1,28,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
500,0,1,1,1,0,1,0,1,27,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,1,0
500,0,1,1,1,0,1,0,1,26,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,1,0
500,0,1,0,1,1,1,1,1,38.5,0,0,1,0,0,DHA Phase 7,0,0,1
500,1,1,0,1,1,1,1,0,36.5,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,1,0,39,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,1,0,38.5,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,0,0,22.5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
500,1,1,0,1,1,1,1,0,47.5,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,1,0,0,0,0,1,27,0,0,0,0,1,Gulshan Abad,0,1,0
500,1,1,0,1,1,1,0,0,17,0,0,0,0,1,Bahria Town Phase 8,0,1,0
500,1,1,1,0,0,0,1,1,5.4,0,0,0,0,1,Capital Smart City,0,1,0
500,1,1,0,1,1,1,0,0,24,0,0,0,0,1,Bahria Town Phase 8,0,1,0
500,1,1,1,0,0,1,1,0,8,0,0,0,0,1,UpCountry Enclosures Housing Society,0,1,0
500,1,1,0,1,1,1,0,1,23.5,0,0,0,0,1,Bahria Greens - Overseas Enclave,0,1,0
500,1,1,0,1,1,1,0,0,26,0,0,0,0,1,Bahria Town Phase 8,0,1,0
500,1,1,0,1,1,1,1,0,42.5,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
